"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",81.587,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",94.083,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",86.897,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",72.248,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",67.704,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",307.476,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q2","T2-2018",293.938,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q1","T1-2018",310.694,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q4","T4-2018",303.612,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q3","T3-2018",321.66,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",281.948,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q1","T1-2019",286.422,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q2","T2-2019",286.465,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q4","T4-2019",265.931,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q3","T3-2019",288.975,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",323.808,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q2","T2-2020",336.21,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q1","T1-2020",303.108,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q3","T3-2020",335.117,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q4","T4-2020",320.797,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",302.7,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",235.906,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",198.666,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q1","T1-2021",330.827,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q2","T2-2021",302.794,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q3","T3-2021",288.93,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q4","T4-2021",288.248,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q1","T1-2022",268.174,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q2","T2-2022",229.624,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q3","T3-2022",222.602,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q4","T4-2022",223.224,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q1","T1-2023",195.587,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q2","T2-2023",195.716,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q3","T3-2023",202.311,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q4","T4-2023",201.048,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q1","T1-2024",199.143,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q2","T2-2024",188.069,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q3","T3-2024",222.616,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",76.614,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",73.974,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",83.804,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",80.18,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",61.408,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",54.433,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",21.608,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",17.111,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",21.995,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",21.288,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",16.218,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",12.183,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",33.664,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",30.693,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",36.643,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",31.687,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",26.144,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",22.192,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",175.59,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",160.171,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",181.366,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",169.544,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",132.136,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",109.858,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",1102.294,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q2","T2-2018",1067.829,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q1","T1-2018",1065.926,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q4","T4-2018",1123.872,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018-Q3","T3-2018",1151.548,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",1055.924,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q1","T1-2019",1094.891,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q2","T2-2019",1009.067,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q4","T4-2019",1051.6,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019-Q3","T3-2019",1068.137,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",1060.849,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q2","T2-2020",1093.791,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q1","T1-2020",1070.126,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q3","T3-2020",1036.655,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020-Q4","T4-2020",1042.825,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",981.225,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",835.511,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",754.212,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q1","T1-2021",1054.232,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q2","T2-2021",973.648,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q3","T3-2021",962.541,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021-Q4","T4-2021",934.478,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q1","T1-2022",891.805,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q2","T2-2022",825.916,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q3","T3-2022",797.648,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022-Q4","T4-2022",826.676,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q1","T1-2023",799.931,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q2","T2-2023",726.503,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q3","T3-2023",758.876,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023-Q4","T4-2023",731.538,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q1","T1-2024",716.481,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q2","T2-2024",687.484,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2024-Q3","T3-2024",738.955,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",37.325,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",40.414,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",37.932,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",37.007,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",30.679,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",27.023,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",11.906,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",10.977,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",11.642,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",11.491,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",8.669,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",7.244,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",352.09,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",331.533,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",343.662,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",317.151,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",268.32,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",247.643,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",194.03,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",184.921,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",189.324,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",183.656,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",154.36,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",134.478,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",23.156,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",22.43,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",22.514,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",19.757,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",16.076,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",13.37,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",112.013,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",105.944,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",101.202,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",94.401,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",77.452,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",75.653,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2018","2018",310.193,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2019","2019",298.767,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2020","2020",299.333,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2021","2021",269.232,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2022","2022",237.129,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y18-29","18-29 anni","2023","2023",209.172,,
