"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","RUOLO_FAM","Ruolo in famiglia","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",1094.084,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019","2019",996.528,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",988.798,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",965.64,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",1004.12,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",1027.554,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020","2020",1068.766,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",1102.788,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q1","T1-2020",1016.781,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q3","T3-2020",1112.995,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q4","T4-2020",1042.5,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021","2021",1000.524,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022","2022",816.561,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023","2023",737.284,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q1","T1-2021",1046.738,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q2","T2-2021",978.54,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",1029.087,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",947.732,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",868.881,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",826.151,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",784.205,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",787.006,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",749.214,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",700.309,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",770.827,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",728.785,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",685.227,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",655.586,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",724.935,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018","2018",1975.168,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",1880.484,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",1931.409,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",2005.374,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",2083.404,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019","2019",1859.867,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",1893.503,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",1778.16,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",1854.671,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",1913.131,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020","2020",2013.9,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",2049.378,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q1","T1-2020",1938.361,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q3","T3-2020",2057.321,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q4","T4-2020",2010.538,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021","2021",1887.933,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022","2022",1558.755,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023","2023",1365.257,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q1","T1-2021",2013.304,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q2","T2-2021",1862.643,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q3","T3-2021",1864.457,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2021-Q4","T4-2021",1811.327,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q1","T1-2022",1713.721,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q2","T2-2022",1545.485,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q3","T3-2022",1489.969,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2022-Q4","T4-2022",1485.844,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q1","T1-2023",1401.709,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q2","T2-2023",1336.223,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q3","T3-2023",1405.577,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2023-Q4","T4-2023",1317.52,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q1","T1-2024",1298.026,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q2","T2-2024",1235.221,,
"IT","Italia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2024-Q3","T3-2024",1364.769,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",242.008,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",197.06,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",150.702,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",199.398,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",149.931,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",130.617,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2021","2021",441.405,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2022","2022",346.991,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SD","figlio/a","2023","2023",281.319,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",5.57,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",3.989,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",3.2,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",95.919,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",85.959,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",79.374,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2021","2021",101.488,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2022","2022",89.947,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","PA","genitore","2023","2023",82.575,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",20.463,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",18.883,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",16.669,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",40.651,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",31.517,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","2","femmine","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",31.817,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2021","2021",61.114,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2022","2022",50.4,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","9","totale","Y18-29","18-29 anni","TOTAL","totale","SPO","single, partner senza figli, altro ruolo","2023","2023",48.486,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018","2018",235.621,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q2","T2-2018",206.075,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q1","T1-2018",217.551,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q4","T4-2018",256.825,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2018-Q3","T3-2018",262.035,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019","2019",210.094,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q1","T1-2019",207.184,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q2","T2-2019",190.966,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q4","T4-2019",216.894,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2019-Q3","T3-2019",225.332,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020","2020",270.585,,
"ITCD","Nord","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","1","maschi","Y18-29","18-29 anni","TOTAL","totale","TOT","totale","2020-Q2","T2-2020",260.493,,
