STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),severity,Severity (days lost),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2020,,3.07,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2021,,3.34,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,MT,Malta,2022,,5.28,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2010,,0.88,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2011,,0.67,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2012,,0.49,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2013,,0.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2014,,0.64,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2015,,0.5,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2016,,0.5,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2017,,0.59,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2018,,0.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2019,,0.48,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2020,,0.3,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2021,,0.33,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NL,Netherlands,2022,,0.31,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2010,,1.7,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2011,,2.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2012,,1.43,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2013,,1.85,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2014,,1.71,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2015,,1.48,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2016,,1.66,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2017,,1.59,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2018,,1.31,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2019,,1.09,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2020,,1.45,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2021,,1.33,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,NO,Norway,2022,,1.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2010,,3.65,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2011,,2.5,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2012,,2.3,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2013,,1.83,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2014,,1.75,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2015,,1.89,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2016,,1.54,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2017,,2,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2018,,1.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2019,,1.1,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2020,,1.35,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2021,,1.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PL,Poland,2022,,1.27,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2010,,4.1,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2011,,5.07,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2012,,4.8,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2013,,3.61,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2014,,3.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2015,,3.54,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2016,,3,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2017,,2.94,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2018,,2.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2019,,2.12,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2020,,2.72,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2021,,1.93,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,PT,Portugal,2022,,2.89,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2010,,4.91,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2011,,6.37,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2012,,5.78,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2013,,5.6,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2014,,5.5,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2015,,5.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2016,,4.52,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2017,,4.49,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2018,,4.33,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2019,,3,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2020,,3.31,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2021,,3.11,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,RO,Romania,2022,,2.26,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2010,,1.23,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2011,,1.25,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2012,,0.98,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2013,,0.77,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2014,,0.87,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2015,,0.73,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2016,,0.77,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2017,,0.9,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2018,,1.01,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2019,,0.72,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2020,,0.49,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2021,,0.77,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SE,Sweden,2022,,0.76,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2010,,2.77,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2011,,2.35,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2012,,2.61,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2013,,2.38,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2014,,3.09,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2015,,2.79,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2016,,1.65,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2017,,1.85,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2018,,1.67,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2019,,1.61,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2020,,1.85,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2021,,1.51,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SI,Slovenia,2022,,1.72,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2010,,2.04,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2011,,1.56,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2012,,2.17,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2013,,2.36,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2014,,1.69,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2015,,2.67,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2016,,2.13,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2017,,2,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2018,,1.83,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2019,,1.5,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2020,,1.49,,b,break in time series,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2021,,1.47,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,SK,Slovakia,2022,,1.4,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2010,,0.62,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2011,,0.68,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2012,,0.55,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2013,,0.92,,,,,
dataflow,ESTAT:SDG_08_60(1.0),"Fatal accidents at work per 100 000 workers, by sex",A,Annual,RT_INC,Incidence rate,T,Total,TOTAL,Total - all NACE activities,FAT,Fatal,UK,United Kingdom,2014,,0.81,,,,,
