STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,reason,Reason,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2017,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2018,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2019,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2020,,0.1,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2021,,0.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2022,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LT,Lithuania,2023,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2006,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2007,,,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2008,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2009,,1.2,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2010,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2011,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2012,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2013,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2014,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2015,,1.0,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2016,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2017,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2018,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2019,,0.7,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2020,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2021,,0.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2022,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LU,Luxembourg,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2006,,1.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2007,,1.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2008,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2009,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2010,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2011,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2012,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2013,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2014,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2015,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2016,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2017,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2018,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2019,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2020,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2021,,0.6,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2022,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,LV,Latvia,2023,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2011,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2012,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2013,,0.4,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2014,,0.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2015,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2016,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2017,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2018,,0.3,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2019,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ME,Montenegro,2020,,,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2006,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2007,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2008,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2009,,0.6,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2010,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2011,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,T,Total,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,MK,North Macedonia,2012,,0.5,,,,,
